order_id,customer_id,order_date,total_amount,order_status,delivery_city,delivery_state
312,6678,2026-03-06 15:05:13.981127,81279.68000000001,Shipped,Chittoor,Punjab
313,4129,2026-03-18 09:11:41.662643,57831.98,Shipped,Bardhaman,Uttar Pradesh
314,3714,2025-02-01 13:15:42.649292,33925.76,Delivered,Asansol,Uttar Pradesh
315,4224,2024-03-02 20:51:40.146503,274249.89999999997,Delivered,Berhampore,Karnataka
316,5356,2026-05-13 03:17:21.317144,130147.59999999999,Shipped,Srikakulam,Tamil Nadu
317,8163,2025-07-15 06:26:44.272319,220455.96000000002,Delivered,Noida,Assam
318,2909,2025-04-08 17:25:16.216211,170655.40999999997,Processing,Guntakal,Karnataka
319,8808,2026-05-02 02:10:14.738724,57593.08,Returned,Delhi,Uttarakhand
320,5719,2025-06-19 14:03:46.734846,129438.16,Cancelled,Davanagere,Andhra Pradesh
321,2544,2026-01-25 23:27:42.274544,230670.75,Processing,Faridabad,Uttarakhand
322,9085,2025-12-11 12:59:54.551137,96623.71999999999,Delivered,Alappuzha,West Bengal
323,6624,2026-05-04 00:37:49.571729,72640.59,Delivered,Bokaro,Kerala
324,8518,2025-10-21 17:56:07.547492,186422.79,Delivered,Farrukhabad,Tamil Nadu
325,8952,2025-11-12 09:38:42.709715,134941.72,Cancelled,Solapur,Jharkhand
326,6985,2025-06-10 17:12:09.906395,159238.84000000003,Shipped,Belgaum,West Bengal
327,6371,2025-08-03 05:28:51.467643,135478.63,Delivered,Unnao,Sikkim
328,5032,2026-02-01 09:05:17.366479,236242.6,Processing,Bellary,Tripura
329,5764,2025-07-17 07:19:05.242063,127661.31,Processing,Ghaziabad,Jharkhand
330,8330,2026-04-11 18:32:36.724130,95049.6,Processing,Guna,Assam
331,3515,2026-05-23 07:26:44.623812,186841.11999999997,Delivered,Tezpur,Himachal Pradesh
332,3388,2026-01-20 17:08:16.765046,292341.27,Processing,Vadodara,Chhattisgarh
333,6389,2025-12-31 20:56:57.628965,91869.78,Returned,Dhanbad,Karnataka
334,4034,2025-11-21 22:11:46.304072,298297.45,Processing,Dehri,Karnataka
335,4467,2026-04-27 15:11:27.238105,46825.9,Shipped,Chandrapur,Rajasthan
336,3105,2025-12-06 10:37:53.528189,288344.58999999997,Returned,Indore,Tamil Nadu
337,3654,2026-04-30 04:58:06.715196,27990.21,Delivered,Navi Mumbai,Chhattisgarh
338,3005,2025-05-30 15:54:18.930068,278375.16000000003,Processing,Ambattur,Nagaland
339,8787,2026-03-30 03:41:07.128645,117909.65000000001,Delivered,Gandhidham,Meghalaya
340,3312,2026-06-23 17:04:06.336672,262237.11,Delivered,Barasat,Uttarakhand
341,6359,2025-11-29 04:27:32.611549,110966.58,Delivered,Bellary,Sikkim
342,7143,2026-06-08 12:06:35.116842,92563.56,Processing,Bettiah,Madhya Pradesh
343,3097,2025-03-21 19:09:28.281215,28962.87,Returned,Mirzapur,Karnataka
344,5593,2024-09-23 09:34:52.208305,191644.4,Returned,Alappuzha,Manipur
345,6227,2026-02-14 23:33:37.314886,40583.61,Delivered,Darbhanga,Uttar Pradesh
346,7191,2025-03-10 09:59:02.679477,153911.06,Delivered,Hospet,Jharkhand
347,930,2026-03-27 09:34:54.753572,76713.54000000001,Delivered,Thanjavur,West Bengal
348,2784,2025-02-10 17:37:01.784173,105048.01000000001,Cancelled,Mangalore,Andhra Pradesh
349,9220,2026-03-15 19:28:50.857490,252217.63999999998,Delivered,Secunderabad,Andhra Pradesh
350,325,2025-03-18 10:12:55.585860,284649.30000000005,Cancelled,Bijapur,Tamil Nadu
351,8038,2026-05-02 13:59:11.256962,180181.97,Processing,Aligarh,Kerala
352,5901,2026-06-17 09:18:08.632716,154112.19,Delivered,Darbhanga,Mizoram
353,2627,2024-07-30 21:32:14.467074,91464.5,Delivered,Singrauli,Gujarat
354,7536,2025-10-31 17:26:29.647618,204884.15,Shipped,Kanpur,Haryana
355,6845,2025-12-04 00:54:20.183685,98657.54000000001,Shipped,Visakhapatnam,Assam
356,8683,2025-12-15 10:24:03.529389,194569.44,Delivered,Rohtak,Tripura
357,5955,2026-03-14 13:09:25.345625,292266.60000000003,Shipped,Guntur,Haryana
358,7411,2026-06-04 20:21:46.073897,157773.72,Delivered,Mysore,Maharashtra
359,2955,2025-06-01 04:47:17.027533,29890.53,Shipped,Baranagar,Maharashtra
360,2824,2024-12-10 20:10:58.136161,224712.7,Delivered,Hindupur,Manipur
361,2140,2026-01-12 11:24:37.306702,325068.44,Returned,Ratlam,Haryana
362,1071,2025-12-10 00:49:34.985442,19010.76,Delivered,Gopalpur,Goa
363,1474,2026-05-14 03:27:59.643105,82009.29,Delivered,Thoothukudi,Uttarakhand
364,5170,2024-08-07 00:12:56.966978,257557.69,Processing,Sagar,Kerala
365,2491,2026-05-08 12:18:00.769896,347792.93,Delivered,Ramagundam,Karnataka
366,4608,2026-05-04 17:06:26.457154,72587.88,Cancelled,Medininagar,Odisha
367,646,2025-10-29 00:30:49.157449,251428.68000000002,Delivered,Purnia,Arunachal Pradesh
368,7225,2025-05-04 18:22:20.126212,179262.65,Processing,Aizawl,Punjab
369,6062,2026-03-22 14:45:24.792799,139799.85,Delivered,Bhiwani,Madhya Pradesh
370,2450,2024-03-10 09:06:10.127524,103082.88,Delivered,Tirupati,Himachal Pradesh
371,9877,2025-05-07 23:34:14.570500,218687.37,Returned,Phusro,Arunachal Pradesh
372,4592,2026-06-23 16:21:29.554768,85810.38,Processing,Salem,Madhya Pradesh
373,3913,2024-03-10 22:58:11.610603,204219.56,Cancelled,Aurangabad,Andhra Pradesh
374,1315,2025-10-28 05:12:00.469530,176725.57,Delivered,Nellore,Sikkim
375,7703,2026-06-09 09:49:17.433286,166185.68999999997,Shipped,Cuttack,Goa
376,6956,2025-09-26 20:11:53.410281,182005.01,Shipped,Muzaffarnagar,Jharkhand
377,4370,2025-08-19 04:27:53.903545,388607.01,Delivered,Delhi,Manipur
378,2106,2025-04-26 22:34:20.508067,19197.78,Returned,Pudukkottai,Mizoram
379,1065,2026-04-18 11:16:01.794274,209183.51,Delivered,Dhanbad,Haryana
380,1154,2023-11-26 03:09:30.467590,386242.35,Delivered,Karimnagar,Uttar Pradesh
381,1330,2026-03-29 19:36:17.823241,37743.24,Delivered,Tiruvottiyur,Tripura
382,3819,2024-08-27 08:49:48.804889,17834.02,Delivered,Motihari,Arunachal Pradesh
383,8673,2026-04-13 08:55:03.965953,155673.88,Delivered,Ichalkaranji,Maharashtra
384,9697,2025-11-09 06:46:47.178806,29828.57,Returned,Delhi,Nagaland
385,1304,2026-06-15 00:39:48.430025,165050.56,Delivered,Firozabad,Jharkhand
386,2032,2025-09-24 15:54:06.517161,4713.95,Cancelled,Vellore,Himachal Pradesh
387,6467,2026-04-25 02:25:48.298985,268937.16000000003,Cancelled,Indore,Goa
388,115,2026-05-14 15:30:07.851840,138018.15000000002,Cancelled,Amravati,Kerala
389,7047,2026-03-11 15:22:30.741156,185454.62,Delivered,Agartala,Kerala
390,1080,2026-01-21 04:06:15.340487,168349.8,Processing,Proddatur,Goa
391,4920,2025-03-01 14:33:03.246957,189831.62,Returned,Chandrapur,Karnataka
392,7618,2026-01-27 14:55:08.208504,57544.0,Shipped,Imphal,Manipur
393,6318,2025-02-13 22:15:29.786632,45493.38,Shipped,Srikakulam,Mizoram
394,2448,2025-12-10 19:07:42.555714,101410.35,Shipped,Karaikudi,Gujarat
395,3014,2024-12-12 11:36:43.691709,63501.58,Delivered,Begusarai,Goa
396,4439,2025-09-07 18:44:51.577116,41517.740000000005,Delivered,Pallavaram,Tamil Nadu
397,9001,2026-05-09 19:24:41.301586,112973.05,Delivered,Bokaro,Assam
398,7129,2026-04-12 17:03:50.652127,136864.52,Returned,Mangalore,Bihar
399,5297,2026-05-25 04:14:34.948321,172661.88999999998,Cancelled,Jabalpur,Goa
400,5047,2025-06-09 07:59:46.337698,203664.12,Cancelled,Jabalpur,Nagaland
401,1997,2025-06-03 22:04:54.182068,144191.86,Processing,Vijayanagaram,Telangana
402,2100,2024-12-30 23:59:33.781711,250553.71,Delivered,Kozhikode,Uttarakhand
403,5121,2026-02-18 11:11:53.598500,241291.46000000002,Cancelled,Bihar Sharif,Nagaland
404,9377,2026-06-09 04:10:32.639951,119453.19,Delivered,Bharatpur,Sikkim
405,2431,2026-04-14 10:36:50.406965,234850.78999999998,Processing,Barasat,Karnataka
406,7365,2026-04-30 11:17:15.834218,46588.7,Shipped,Satna,Arunachal Pradesh
407,968,2026-06-19 19:39:11.477817,105513.76999999999,Shipped,Kavali,Haryana
408,7907,2026-06-24 03:11:11.007586,126119.95999999999,Processing,Bardhaman,Jharkhand
409,9909,2025-04-15 00:30:35.463151,141803.16,Processing,Aurangabad,Haryana
410,4844,2025-04-30 04:18:06.550684,525.84,Cancelled,Mau,Goa
411,4067,2025-01-06 02:51:21.412218,242779.96999999997,Returned,Phagwara,Bihar
412,473,2026-02-07 02:24:48.389003,277550.81999999995,Cancelled,Hajipur,Chhattisgarh
413,5147,2026-03-19 22:07:52.462008,110228.14000000001,Delivered,Davanagere,Himachal Pradesh
414,9609,2024-06-01 15:52:03.931334,88488.4,Delivered,Ambala,West Bengal
415,6043,2024-11-02 05:35:23.317627,263698.11,Delivered,Kadapa,Rajasthan
416,5307,2026-04-01 11:43:21.208299,53374.9,Shipped,Kottayam,Tripura
417,9268,2024-05-09 19:47:56.780777,285766.10000000003,Returned,Hazaribagh,West Bengal
418,1676,2026-04-28 18:01:48.023593,145160.11,Processing,Naihati,Madhya Pradesh
419,5541,2024-12-24 05:35:01.684945,178914.93,Delivered,Sambhal,Tamil Nadu
420,2540,2025-09-20 12:45:20.322611,43455.88,Processing,Madanapalle,Tripura
421,1889,2026-03-07 06:29:12.883380,179008.88,Returned,Morbi,Haryana
422,3695,2025-07-26 03:21:22.036460,39153.5,Shipped,Kakinada,Goa
423,2256,2023-12-29 14:23:36.753459,152803.82,Processing,Rohtak,Kerala
424,4746,2024-09-30 14:00:57.509793,56053.71,Shipped,Gopalpur,Goa
425,1114,2025-01-10 19:41:27.777411,43896.07,Delivered,Fatehpur,Madhya Pradesh
426,118,2025-10-08 23:44:36.651028,16498.22,Delivered,Mira-Bhayandar,Tamil Nadu
427,2690,2025-07-10 13:38:49.868574,9397.23,Shipped,Meerut,Punjab
428,4353,2025-01-20 05:57:43.540065,173035.41999999998,Processing,Jalna,Arunachal Pradesh
429,3208,2026-03-06 04:23:45.168780,97010.8,Delivered,Ramgarh,Karnataka
430,8386,2026-03-21 20:34:17.735893,46966.32,Returned,Parbhani,Tripura
431,9343,2026-06-28 03:32:58.723081,81516.12,Cancelled,Vasai-Virar,Andhra Pradesh
432,891,2025-09-20 08:32:11.688144,145683.33,Cancelled,Mathura,Uttar Pradesh
433,3546,2024-05-23 18:52:41.490028,81245.5,Returned,Berhampur,Manipur
434,5364,2026-04-04 00:19:08.601337,110606.17000000001,Shipped,Medininagar,Rajasthan
435,1758,2026-05-01 01:31:43.423909,38682.23,Delivered,Howrah,Odisha
436,1,2026-03-02 01:08:19.116816,175854.55,Delivered,Kozhikode,Tamil Nadu
437,6109,2025-11-15 17:45:23.351119,126383.76000000001,Delivered,Kochi,Gujarat
438,2324,2026-02-13 11:31:45.487784,230550.7,Delivered,Shivpuri,Kerala
439,236,2026-01-07 15:27:18.043752,1147.59,Delivered,Tiruppur,Nagaland
440,9500,2025-06-08 18:16:03.251502,361754.02,Cancelled,Satna,Arunachal Pradesh
441,6184,2025-06-12 20:47:54.789443,63021.18,Delivered,Panvel,Tamil Nadu
442,2868,2026-02-19 01:37:58.657136,207594.94,Delivered,Dehradun,Andhra Pradesh
443,4380,2025-11-08 09:29:11.145793,130363.78,Delivered,Hapur,Meghalaya
444,9228,2024-12-16 22:47:48.058398,191266.81,Returned,Saharsa,Maharashtra
445,9799,2024-11-04 09:15:37.164775,196984.36,Delivered,Salem,Kerala
446,2388,2025-03-15 15:03:37.941338,89110.73999999999,Delivered,Mirzapur,Meghalaya
447,4792,2025-11-08 20:20:58.965295,335322.89999999997,Delivered,Gulbarga,Goa
448,2256,2026-05-02 17:51:35.290118,259280.85,Delivered,Rohtak,Kerala
449,701,2025-12-18 14:27:06.060467,506863.59,Delivered,Durgapur,Maharashtra
450,3373,2026-02-16 17:03:35.488549,293210.23,Returned,Thanjavur,Mizoram
451,67,2025-05-17 08:48:31.554480,189270.89,Delivered,Dehri,Chhattisgarh
452,6117,2026-04-13 21:27:21.554350,258185.10000000003,Processing,Kishanganj,Tripura
453,1744,2023-11-23 14:00:25.095154,150318.52,Delivered,Khammam,Odisha
454,2366,2026-05-15 15:23:00.319502,123896.56,Delivered,Khora ,Tamil Nadu
455,3130,2026-03-04 10:18:16.629802,53206.96,Delivered,Vellore,Bihar
456,3043,2026-04-13 14:50:38.924303,49066.1,Returned,Ahmedabad,Madhya Pradesh
457,6913,2026-02-28 05:22:17.295839,115146.64,Delivered,Dindigul,Manipur
458,9662,2025-10-16 08:06:31.279173,307128.46,Shipped,Khandwa,Arunachal Pradesh
459,6288,2025-12-24 05:07:32.716967,151620.91,Returned,Amravati,Uttarakhand
460,6226,2026-02-13 14:21:48.489173,176616.09,Delivered,Aurangabad,Arunachal Pradesh
461,6224,2025-07-20 07:23:23.934893,113227.29000000001,Cancelled,Ambala,Meghalaya
462,6728,2025-05-14 11:34:24.332816,18542.34,Delivered,Katni,Uttar Pradesh
463,463,2026-03-26 02:37:46.612120,402859.80000000005,Processing,Malegaon,Haryana
464,799,2026-05-11 14:28:10.236424,308556.77,Delivered,Hapur,Uttar Pradesh
465,6992,2024-11-07 02:37:04.622718,128172.45,Delivered,Gangtok,Tamil Nadu
466,94,2026-03-22 08:42:04.232483,21422.32,Shipped,Bongaigaon,Tripura
467,5572,2025-06-01 12:16:40.571089,213854.16,Returned,Karimnagar,Bihar
468,9916,2025-07-20 04:55:34.013518,10302.26,Processing,Mangalore,Punjab
469,7045,2026-06-21 02:53:54.669150,265630.77999999997,Delivered,Karaikudi,Kerala
470,6919,2026-05-13 03:40:44.310287,5247.74,Delivered,Amroha,Arunachal Pradesh
471,6576,2026-04-27 17:01:49.789826,12449.220000000001,Processing,Raebareli,Sikkim
472,9346,2025-11-19 02:02:51.638129,201493.66,Delivered,Malda,Mizoram
473,7830,2026-04-01 10:35:22.616396,126137.56,Delivered,Kulti,Maharashtra
474,3317,2025-09-26 11:55:07.679965,112490.1,Delivered,Bhalswa Jahangir Pur,Bihar
475,200,2026-06-14 01:53:12.928476,322406.35000000003,Delivered,Bhilai,Andhra Pradesh
476,3499,2026-05-03 10:01:32.468190,228140.68,Delivered,Sambhal,Odisha
477,1162,2025-09-06 13:46:56.642155,181588.75999999998,Delivered,Kurnool,Himachal Pradesh
478,1190,2026-02-10 04:06:48.570036,39001.630000000005,Processing,Jhansi,Sikkim
479,4301,2025-10-10 08:48:54.322912,10231.4,Shipped,Tiruchirappalli,Maharashtra
480,5251,2025-01-12 20:08:54.153759,213669.01,Returned,Silchar,Gujarat
481,3682,2026-02-07 17:44:47.197325,72228.69,Cancelled,Jalgaon,Manipur
482,9814,2026-02-16 14:46:21.908966,194846.11,Processing,Uluberia,Uttarakhand
483,1391,2026-06-05 07:57:59.595118,17081.85,Cancelled,Kalyan-Dombivli,Chhattisgarh
484,7611,2024-08-03 21:05:27.105811,187010.78999999998,Cancelled,Panihati,Gujarat
485,6326,2026-04-14 05:32:49.408835,281013.13999999996,Returned,Narasaraopet,Himachal Pradesh
486,8023,2026-06-24 20:33:29.099951,361092.14,Delivered,Tenali,Andhra Pradesh
487,3733,2025-11-03 15:51:10.297451,109530.54000000001,Delivered,Tiruppur,Maharashtra
488,5489,2026-04-13 10:43:28.831910,107921.26000000001,Processing,Visakhapatnam,Jharkhand
489,4834,2026-04-05 19:48:53.935275,248337.18,Delivered,Dehri,Assam
490,2842,2025-02-07 11:00:41.465619,271400.12,Delivered,Tiruvottiyur,Goa
491,8143,2026-03-11 16:28:39.382208,55303.740000000005,Delivered,Guntur,Odisha
492,8805,2025-10-26 15:06:23.374447,24924.74,Delivered,Karaikudi,Maharashtra
493,9023,2025-12-23 02:25:42.185854,41045.42,Shipped,Uluberia,Rajasthan
494,8111,2023-11-09 13:43:20.061602,318489.13,Shipped,Visakhapatnam,Sikkim
495,1771,2026-02-08 08:10:22.768426,136971.15,Shipped,Tiruvottiyur,Sikkim
496,1152,2026-06-01 11:43:56.814074,116912.61000000002,Delivered,Mangalore,Himachal Pradesh
497,1572,2024-06-15 20:31:01.768792,116261.23000000001,Cancelled,Salem,Goa
498,4542,2026-01-01 20:19:23.394510,160619.52,Delivered,Jabalpur,Assam
499,3873,2025-09-01 13:51:13.573442,33594.270000000004,Delivered,Kota,Nagaland
500,3603,2024-08-15 13:50:55.771264,177388.68,Delivered,Rohtak,Odisha
501,7967,2026-01-09 05:20:49.609373,64687.74,Delivered,Gaya,Haryana
502,7529,2026-01-03 20:54:46.113923,80310.01999999999,Processing,Singrauli,Odisha
503,52,2025-12-26 16:29:45.890078,120853.50000000001,Delivered,Sikar,Karnataka
504,3805,2026-04-11 04:19:00.685574,84184.41,Delivered,Proddatur,Mizoram
505,2464,2025-11-10 19:03:39.523255,146054.22999999998,Cancelled,Naihati,Manipur
506,8585,2026-06-07 13:58:57.784441,152465.27000000002,Delivered,Bidhannagar,Uttarakhand
507,6111,2026-01-15 19:11:41.502796,73980.48,Delivered,Kolhapur,Manipur
508,6620,2026-04-29 18:01:21.639389,40264.66,Delivered,Tirupati,Assam
509,4763,2025-03-31 03:06:00.247681,182104.45,Delivered,Satna,Himachal Pradesh
510,359,2026-05-01 02:31:45.222357,232646.72999999998,Shipped,Bikaner,Punjab
511,4177,2025-02-21 12:39:51.626721,69194.08,Delivered,Siliguri,Haryana
512,2762,2026-06-25 06:52:30.394729,251162.63000000003,Delivered,Hubli–Dharwad,Rajasthan
513,3746,2026-06-04 08:23:37.173120,208271.34,Delivered,Hazaribagh,West Bengal
514,1299,2024-05-05 21:06:14.113623,104542.73,Processing,Rajahmundry,Uttar Pradesh
515,3048,2023-08-27 04:01:30.308233,96167.76999999999,Delivered,Siwan,Uttar Pradesh
516,2883,2026-06-18 00:03:11.249864,262311.26,Delivered,Bokaro,West Bengal
517,1664,2025-05-10 09:51:52.855377,46247.53,Delivered,Tadipatri,Maharashtra
518,6045,2025-12-31 21:21:45.258198,69581.73,Cancelled,Agartala,Uttar Pradesh
519,2815,2026-01-01 10:09:13.466960,102097.81999999999,Returned,Serampore,Arunachal Pradesh
520,2737,2026-04-28 08:57:00.933995,290127.73,Delivered,Secunderabad,Maharashtra
521,7454,2026-01-21 01:50:07.190965,45963.88,Delivered,Panchkula,Nagaland
522,9929,2026-05-16 10:11:25.485754,49066.1,Returned,Solapur,Chhattisgarh
523,4706,2023-12-10 08:45:16.149372,267134.93000000005,Shipped,Tadepalligudem,Sikkim
524,8515,2026-04-08 09:01:19.219425,488848.27999999997,Delivered,Nanded,Uttar Pradesh
525,597,2026-06-14 18:03:22.115028,67875.12,Delivered,North Dumdum,Maharashtra
526,9903,2025-10-02 18:07:44.381963,112447.12,Shipped,Amaravati,Tamil Nadu
527,2412,2025-09-05 03:08:10.824032,278564.75,Shipped,Sambalpur,Tripura
528,7194,2026-02-05 03:57:33.408454,235085.5,Delivered,Uluberia,Uttar Pradesh
529,4021,2024-07-31 03:12:45.419687,52351.68,Delivered,Rohtak,Jharkhand
530,7621,2026-06-17 01:36:14.593450,312373.87000000005,Shipped,Tiruvottiyur,Telangana
531,7856,2026-03-27 16:28:26.848395,220559.04,Delivered,Karaikudi,Kerala
532,9202,2025-05-01 08:06:28.436379,64865.22,Delivered,Karimnagar,Tripura
533,8538,2024-11-16 16:53:55.308061,9190.28,Delivered,Ludhiana,Rajasthan
534,7542,2026-05-07 10:30:24.481767,322293.11,Delivered,Cuttack,Manipur
535,8421,2025-07-22 23:36:46.706532,295110.32999999996,Delivered,Ahmednagar,Karnataka
536,4377,2024-07-30 08:48:37.889210,98600.76,Delivered,Kishanganj,Goa
537,6462,2026-06-15 20:02:04.090384,48453.06,Delivered,Salem,Nagaland
538,3187,2026-01-29 06:19:16.248983,193374.34999999998,Shipped,Nanded,Assam
539,2678,2025-10-12 18:19:45.953521,125437.95000000001,Returned,Raebareli,Chhattisgarh
540,1083,2025-12-18 05:02:09.538039,178340.10000000003,Delivered,Raipur,Andhra Pradesh
541,5616,2025-10-11 16:38:00.797831,85134.51999999999,Processing,Bhubaneswar,Mizoram
542,5417,2026-06-04 15:05:05.680652,129890.63,Cancelled,Muzaffarpur,Meghalaya
543,4571,2026-03-09 02:58:19.824731,183254.45,Returned,Agartala,Sikkim
544,6631,2026-06-09 13:01:50.209040,127357.65,Delivered,Suryapet,Telangana
545,2511,2025-05-17 01:16:01.087830,235212.31999999998,Delivered,Coimbatore,Haryana
546,7884,2023-11-11 20:28:37.258620,69245.32,Cancelled,Korba,Kerala
547,7081,2025-07-24 03:52:47.769888,264881.16,Delivered,Sri Ganganagar,Chhattisgarh
548,6494,2026-01-14 13:11:59.246797,109451.29000000001,Processing,Chinsurah,Tamil Nadu
549,2702,2025-08-09 06:39:21.155367,125907.04000000001,Delivered,Malegaon,Telangana
550,1346,2025-06-30 10:21:11.122471,108252.93,Delivered,Sasaram,Sikkim
551,1513,2025-03-12 06:01:34.774957,62946.520000000004,Returned,Raurkela Industrial Township,Bihar
552,4775,2026-05-08 23:31:33.557055,185244.81,Returned,Bokaro,Jharkhand
553,663,2026-04-19 19:42:26.283678,162005.94,Delivered,Maheshtala,Rajasthan
554,3150,2024-05-03 13:19:38.200533,134848.76,Returned,Tiruppur,West Bengal
555,9722,2026-06-28 09:01:29.923421,365471.23000000004,Delivered,Durgapur,Arunachal Pradesh
556,8436,2024-10-27 15:37:35.004931,120615.65000000001,Delivered,Udupi,Rajasthan
557,7745,2026-04-25 00:35:16.932721,198502.78,Returned,Hindupur,Rajasthan
558,3853,2026-01-17 01:11:32.062299,120400.01000000001,Returned,Motihari,Himachal Pradesh
559,1302,2026-02-04 13:25:08.155339,163745.55,Delivered,Siwan,Odisha
560,5243,2025-07-08 23:42:03.443654,66381.82,Processing,Jaipur,Jharkhand
561,9046,2025-08-11 00:42:16.128054,275056.21,Cancelled,Cuttack,Goa
562,515,2024-05-06 17:54:06.033467,158643.54,Returned,Dhanbad,Telangana
563,5302,2025-01-11 18:25:25.027029,134264.64,Shipped,Gangtok,Maharashtra
564,5158,2026-04-08 13:43:40.569881,245740.96999999997,Returned,Tirupati,Tripura
565,5482,2026-01-17 03:22:18.907236,18853.5,Delivered,Ludhiana,Assam
566,9895,2026-05-01 16:37:28.428666,60091.36,Shipped,Nagercoil,Uttarakhand
567,5911,2026-06-16 02:17:51.172266,205641.35,Cancelled,Ambala,Mizoram
568,3459,2026-04-20 09:13:16.617605,343250.33999999997,Delivered,Hindupur,Punjab
569,6402,2026-04-05 15:27:07.269940,303629.73,Processing,Vellore,Goa
570,4755,2025-09-14 11:15:50.821196,189233.5,Processing,Korba,Madhya Pradesh
571,6837,2026-04-25 13:33:24.833273,329725.85,Shipped,Kumbakonam,Mizoram
572,3760,2023-11-15 11:46:22.658050,165009.31,Cancelled,Farrukhabad,Bihar
573,7046,2026-06-22 19:42:57.173969,69241.12,Delivered,Tiruchirappalli,Nagaland
574,8955,2026-02-23 14:28:32.322615,80052.0,Shipped,Kadapa,Uttar Pradesh
575,9835,2026-06-11 05:48:32.024103,57724.86,Cancelled,Aligarh,Andhra Pradesh
576,9050,2026-06-17 08:51:53.604679,15438.51,Delivered,Nangloi Jat,Maharashtra
577,5384,2025-04-01 04:20:52.866411,394786.67,Delivered,Rajahmundry,Haryana
578,2128,2025-09-29 00:59:18.430083,242438.51,Cancelled,Jammu,Karnataka
579,2686,2025-09-01 13:01:51.354098,95375.38,Delivered,Kadapa,Rajasthan
580,8990,2026-04-17 17:09:57.657109,28783.12,Cancelled,Sirsa,Gujarat
581,1082,2026-03-22 21:42:22.769557,57610.87,Returned,Gaya,Punjab
582,8759,2026-06-06 23:23:16.673865,335672.48,Shipped,Ghaziabad,Manipur
583,3102,2026-05-14 10:16:31.640986,97216.69,Processing,Vellore,West Bengal
584,2389,2025-06-29 02:55:20.929330,112080.87,Delivered,Rohtak,Jharkhand
585,5758,2026-06-09 18:05:23.288647,220725.38,Delivered,Kalyan-Dombivli,Arunachal Pradesh
586,2745,2026-04-17 19:20:46.288487,356276.16000000003,Delivered,Kurnool,Gujarat
587,7502,2023-10-06 23:08:08.356274,158241.33,Shipped,Visakhapatnam,Meghalaya
