payment_id,order_id,payment_date,payment_mode,payment_status,amount
413,413,2026-03-19 22:18:52.462008,UPI,Success,110228.14000000001
414,414,2024-06-01 16:23:03.931334,COD,Success,88488.4
415,415,2024-11-02 06:17:23.317627,Net Banking,Success,263698.11
416,416,2026-04-01 12:04:21.208299,UPI,Success,53374.9
417,417,2024-05-09 19:57:56.780777,Debit Card,Success,285766.10000000003
418,418,2026-04-28 18:24:48.023593,UPI,Success,145160.11
419,419,2024-12-24 06:20:01.684945,Net Banking,Success,178914.93
420,420,2025-09-20 12:56:20.322611,Net Banking,Success,43455.88
421,421,2026-03-07 06:33:12.883380,Credit Card,Success,179008.88
422,422,2025-07-26 03:31:22.036460,Debit Card,Success,39153.5
423,423,2023-12-29 14:56:36.753459,Credit Card,Success,152803.82
424,424,2024-09-30 14:36:57.509793,Net Banking,Success,56053.71
425,425,2025-01-10 20:13:27.777411,COD,Success,43896.07
426,426,2025-10-09 00:42:36.651028,COD,Success,16498.22
427,427,2025-07-10 13:57:49.868574,COD,Success,9397.23
428,428,2025-01-20 06:19:43.540065,UPI,Success,173035.41999999998
429,429,2026-03-06 05:02:45.168780,Net Banking,Success,97010.8
430,430,2026-03-21 21:23:17.735893,Debit Card,Success,46966.32
431,431,2026-06-28 04:02:58.723081,UPI,Failed,81516.12
432,432,2025-09-20 08:33:11.688144,UPI,Success,145683.33
433,433,2024-05-23 19:39:41.490028,Net Banking,Success,81245.5
434,434,2026-04-04 00:24:08.601337,Debit Card,Success,110606.17000000001
435,435,2026-05-01 01:49:43.423909,Credit Card,Success,38682.23
436,436,2026-03-02 01:36:19.116816,Debit Card,Success,175854.55
437,437,2025-11-15 18:05:23.351119,Credit Card,Success,126383.76000000001
438,438,2026-02-13 11:43:45.487784,Net Banking,Success,230550.7
439,439,2026-01-07 16:23:18.043752,Net Banking,Success,1147.59
440,440,2025-06-08 18:42:03.251502,Credit Card,Success,361754.02
441,441,2025-06-12 21:14:54.789443,Net Banking,Success,63021.18
442,442,2026-02-19 02:29:58.657136,Debit Card,Success,207594.94
443,443,2025-11-08 10:25:11.145793,Credit Card,Success,130363.78
444,444,2024-12-16 22:53:48.058398,UPI,Success,191266.81
445,445,2024-11-04 09:50:37.164775,COD,Success,196984.36
446,446,2025-03-15 15:53:37.941338,UPI,Success,89110.73999999999
447,447,2025-11-08 21:17:58.965295,UPI,Success,335322.89999999997
448,448,2026-05-02 18:48:35.290118,Debit Card,Success,259280.85
449,449,2025-12-18 15:20:06.060467,Debit Card,Success,506863.59
450,450,2026-02-16 17:40:35.488549,Credit Card,Success,293210.23
451,451,2025-05-17 09:35:31.554480,UPI,Success,189270.89
452,452,2026-04-13 22:12:21.554350,Net Banking,Success,258185.10000000003
453,453,2023-11-23 14:32:25.095154,Credit Card,Success,150318.52
454,454,2026-05-15 16:16:00.319502,Credit Card,Success,123896.56
455,455,2026-03-04 10:32:16.629802,Credit Card,Success,53206.96
456,456,2026-04-13 14:58:38.924303,Net Banking,Success,49066.1
457,457,2026-02-28 05:50:17.295839,UPI,Success,115146.64
458,458,2025-10-16 09:02:31.279173,Net Banking,Success,307128.46
459,459,2025-12-24 05:09:32.716967,Net Banking,Success,151620.91
460,460,2026-02-13 14:51:48.489173,Credit Card,Success,176616.09
461,461,2025-07-20 07:37:23.934893,Net Banking,Pending,113227.29000000001
462,462,2025-05-14 12:30:24.332816,COD,Success,18542.34
463,463,2026-03-26 03:19:46.612120,COD,Success,402859.80000000005
464,464,2026-05-11 14:50:10.236424,COD,Success,308556.77
465,465,2024-11-07 02:53:04.622718,Net Banking,Success,128172.45
466,466,2026-03-22 08:57:04.232483,Debit Card,Success,21422.32
467,467,2025-06-01 12:25:40.571089,Debit Card,Success,213854.16
468,468,2025-07-20 05:46:34.013518,UPI,Success,10302.26
469,469,2026-06-21 03:29:54.669150,Net Banking,Success,265630.77999999997
470,470,2026-05-13 04:11:44.310287,UPI,Success,5247.74
471,471,2026-04-27 17:07:49.789826,Debit Card,Success,12449.220000000001
472,472,2025-11-19 02:19:51.638129,COD,Success,201493.66
473,473,2026-04-01 10:50:22.616396,Credit Card,Success,126137.56
474,474,2025-09-26 12:28:07.679965,Credit Card,Success,112490.1
475,475,2026-06-14 02:45:12.928476,Net Banking,Success,322406.35000000003
476,476,2026-05-03 10:56:32.468190,COD,Success,228140.68
477,477,2025-09-06 14:19:56.642155,Net Banking,Success,181588.75999999998
478,478,2026-02-10 04:21:48.570036,UPI,Success,39001.630000000005
479,479,2025-10-10 09:44:54.322912,Credit Card,Success,10231.4
480,480,2025-01-12 21:02:54.153759,COD,Success,213669.01
481,481,2026-02-07 18:00:47.197325,Debit Card,Failed,72228.69
482,482,2026-02-16 15:22:21.908966,Credit Card,Success,194846.11
483,483,2026-06-05 08:15:59.595118,Net Banking,Failed,17081.85
484,484,2024-08-03 21:37:27.105811,COD,Failed,187010.78999999998
485,485,2026-04-14 05:38:49.408835,UPI,Success,281013.13999999996
486,486,2026-06-24 21:06:29.099951,COD,Success,361092.14
487,487,2025-11-03 16:44:10.297451,Debit Card,Success,109530.54000000001
488,488,2026-04-13 11:35:28.831910,Debit Card,Success,107921.26000000001
489,489,2026-04-05 20:22:53.935275,COD,Success,248337.18
490,490,2025-02-07 11:12:41.465619,UPI,Success,271400.12
491,491,2026-03-11 16:58:39.382208,COD,Success,55303.740000000005
492,492,2025-10-26 15:31:23.374447,Credit Card,Success,24924.74
493,493,2025-12-23 03:25:42.185854,UPI,Success,41045.42
494,494,2023-11-09 14:22:20.061602,Net Banking,Success,318489.13
495,495,2026-02-08 09:05:22.768426,Credit Card,Success,136971.15
496,496,2026-06-01 11:52:56.814074,UPI,Success,116912.61000000002
497,497,2024-06-15 21:18:01.768792,COD,Failed,116261.23000000001
498,498,2026-01-01 20:42:23.394510,COD,Success,160619.52
499,499,2025-09-01 14:40:13.573442,UPI,Success,33594.270000000004
500,500,2024-08-15 14:08:55.771264,COD,Success,177388.68
501,501,2026-01-09 05:36:49.609373,Debit Card,Success,64687.74
502,502,2026-01-03 21:01:46.113923,UPI,Success,80310.01999999999
503,503,2025-12-26 16:43:45.890078,Net Banking,Success,120853.50000000001
504,504,2026-04-11 04:48:00.685574,Net Banking,Success,84184.41
505,505,2025-11-10 19:31:39.523255,Net Banking,Success,146054.22999999998
506,506,2026-06-07 14:12:57.784441,COD,Success,152465.27000000002
507,507,2026-01-15 19:22:41.502796,Net Banking,Success,73980.48
508,508,2026-04-29 18:47:21.639389,Debit Card,Success,40264.66
509,509,2025-03-31 03:35:00.247681,Credit Card,Success,182104.45
510,510,2026-05-01 02:59:45.222357,Credit Card,Success,232646.72999999998
511,511,2025-02-21 12:50:51.626721,Net Banking,Success,69194.08
512,512,2026-06-25 07:41:30.394729,Credit Card,Success,251162.63000000003
513,513,2026-06-04 08:40:37.173120,Credit Card,Success,208271.34
514,514,2024-05-05 22:02:14.113623,UPI,Success,104542.73
515,515,2023-08-27 04:43:30.308233,COD,Success,96167.76999999999
516,516,2026-06-18 00:08:11.249864,Credit Card,Success,262311.26
517,517,2025-05-10 10:40:52.855377,COD,Success,46247.53
518,518,2025-12-31 21:42:45.258198,Credit Card,Success,69581.73
519,519,2026-01-01 10:18:13.466960,Net Banking,Success,102097.81999999999
520,520,2026-04-28 09:13:00.933995,Net Banking,Success,290127.73
521,521,2026-01-21 02:31:07.190965,Debit Card,Success,45963.88
522,522,2026-05-16 10:12:25.485754,Debit Card,Success,49066.1
523,523,2023-12-10 09:27:16.149372,Net Banking,Success,267134.93000000005
524,524,2026-04-08 09:10:19.219425,Net Banking,Success,488848.27999999997
525,525,2026-06-14 18:11:22.115028,UPI,Success,67875.12
526,526,2025-10-02 18:35:44.381963,Debit Card,Success,112447.12
527,527,2025-09-05 04:06:10.824032,Debit Card,Success,278564.75
528,528,2026-02-05 04:01:33.408454,Net Banking,Success,235085.5
529,529,2024-07-31 03:35:45.419687,Credit Card,Success,52351.68
530,530,2026-06-17 02:36:14.593450,Credit Card,Success,312373.87000000005
531,531,2026-03-27 16:38:26.848395,Credit Card,Success,220559.04
532,532,2025-05-01 08:47:28.436379,Debit Card,Success,64865.22
533,533,2024-11-16 17:45:55.308061,UPI,Success,9190.28
534,534,2026-05-07 10:58:24.481767,Net Banking,Success,322293.11
535,535,2025-07-23 00:23:46.706532,Net Banking,Success,295110.32999999996
536,536,2024-07-30 09:06:37.889210,Net Banking,Success,98600.76
537,537,2026-06-15 20:11:04.090384,Credit Card,Success,48453.06
538,538,2026-01-29 06:24:16.248983,Credit Card,Success,193374.34999999998
539,539,2025-10-12 19:10:45.953521,Net Banking,Success,125437.95000000001
540,540,2025-12-18 05:54:09.538039,Net Banking,Success,178340.10000000003
541,541,2025-10-11 17:35:00.797831,COD,Success,85134.51999999999
542,542,2026-06-04 15:49:05.680652,COD,Pending,129890.63
543,543,2026-03-09 03:30:19.824731,UPI,Success,183254.45
544,544,2026-06-09 13:59:50.209040,Net Banking,Success,127357.65
545,545,2025-05-17 01:27:01.087830,Debit Card,Success,235212.31999999998
546,546,2023-11-11 20:54:37.258620,Net Banking,Success,69245.32
547,547,2025-07-24 04:52:47.769888,Net Banking,Success,264881.16
548,548,2026-01-14 13:27:59.246797,UPI,Success,109451.29000000001
549,549,2025-08-09 06:46:21.155367,Credit Card,Success,125907.04000000001
550,550,2025-06-30 10:53:11.122471,Net Banking,Success,108252.93
551,551,2025-03-12 06:10:34.774957,Credit Card,Success,62946.520000000004
552,552,2026-05-08 23:37:33.557055,COD,Success,185244.81
553,553,2026-04-19 19:43:26.283678,COD,Success,162005.94
554,554,2024-05-03 13:37:38.200533,Credit Card,Success,134848.76
555,555,2026-06-28 09:43:29.923421,Debit Card,Success,365471.23000000004
556,556,2024-10-27 16:22:35.004931,Debit Card,Success,120615.65000000001
557,557,2026-04-25 01:27:16.932721,Net Banking,Success,198502.78
558,558,2026-01-17 01:14:32.062299,Debit Card,Success,120400.01000000001
559,559,2026-02-04 14:10:08.155339,UPI,Success,163745.55
560,560,2025-07-09 00:42:03.443654,Credit Card,Success,66381.82
561,561,2025-08-11 00:46:16.128054,Credit Card,Failed,275056.21
562,562,2024-05-06 18:45:06.033467,Net Banking,Success,158643.54
563,563,2025-01-11 19:08:25.027029,Net Banking,Success,134264.64
564,564,2026-04-08 14:40:40.569881,Net Banking,Success,245740.96999999997
565,565,2026-01-17 03:55:18.907236,Debit Card,Success,18853.5
566,566,2026-05-01 17:18:28.428666,Credit Card,Success,60091.36
567,567,2026-06-16 02:30:51.172266,COD,Failed,205641.35
568,568,2026-04-20 09:47:16.617605,UPI,Success,343250.33999999997
569,569,2026-04-05 16:03:07.269940,COD,Success,303629.73
570,570,2025-09-14 12:09:50.821196,Net Banking,Success,189233.5
571,571,2026-04-25 14:26:24.833273,Credit Card,Success,329725.85
572,572,2023-11-15 11:47:22.658050,Net Banking,Success,165009.31
573,573,2026-06-22 20:35:57.173969,COD,Success,69241.12
574,574,2026-02-23 15:18:32.322615,UPI,Success,80052.0
575,575,2026-06-11 06:31:32.024103,COD,Success,57724.86
576,576,2026-06-17 09:27:53.604679,Net Banking,Success,15438.51
577,577,2025-04-01 04:27:52.866411,Credit Card,Success,394786.67
578,578,2025-09-29 01:13:18.430083,Net Banking,Success,242438.51
579,579,2025-09-01 13:36:51.354098,UPI,Success,95375.38
580,580,2026-04-17 17:25:57.657109,Credit Card,Success,28783.12
581,581,2026-03-22 22:32:22.769557,COD,Success,57610.87
582,582,2026-06-07 00:15:16.673865,Net Banking,Success,335672.48
583,583,2026-05-14 10:27:31.640986,Credit Card,Success,97216.69
584,584,2025-06-29 03:55:20.929330,Net Banking,Success,112080.87
585,585,2026-06-09 18:19:23.288647,Net Banking,Success,220725.38
586,586,2026-04-17 19:56:46.288487,Net Banking,Success,356276.16000000003
587,587,2023-10-06 23:09:08.356274,Debit Card,Success,158241.33
588,588,2026-06-06 23:18:58.636841,UPI,Success,80720.2
589,589,2026-01-28 10:06:38.905854,COD,Success,109388.97
590,590,2026-05-10 15:30:51.240036,UPI,Success,211843.45
591,591,2025-01-11 16:48:03.865725,UPI,Success,132015.86000000002
592,592,2026-06-13 15:57:35.976909,Net Banking,Success,136271.94999999998
593,593,2026-04-23 23:58:57.663308,UPI,Success,74863.82
594,594,2026-06-08 06:50:16.739862,Credit Card,Success,193894.02000000002
595,595,2025-09-06 17:55:55.409334,Debit Card,Success,139676.99
596,596,2025-11-23 06:03:44.563927,COD,Success,2188.82
597,597,2026-03-02 06:17:34.104005,COD,Success,30803.31
598,598,2025-05-24 18:31:21.390482,Credit Card,Success,252858.23
599,599,2025-09-06 19:37:57.273340,Credit Card,Success,15787.83
600,600,2025-11-28 05:43:50.045351,Debit Card,Success,212137.2
601,601,2026-05-02 17:56:37.318448,COD,Success,46381.78999999999
602,602,2026-04-19 16:35:13.878770,Debit Card,Pending,8407.68
603,603,2026-06-03 21:12:19.924427,Net Banking,Success,129878.39
604,604,2025-05-23 15:01:17.665575,Debit Card,Success,234106.06
605,605,2026-01-31 04:23:55.465847,COD,Success,203167.36
606,606,2026-06-25 17:39:12.185260,COD,Success,134966.47
607,607,2026-05-29 10:24:13.328484,Credit Card,Success,5210.58
608,608,2025-11-06 04:55:12.790116,Credit Card,Pending,34399.01
609,609,2025-08-16 06:26:48.084011,Net Banking,Success,36551.68
610,610,2026-05-14 17:57:02.694450,Net Banking,Failed,11304.42
611,611,2026-06-12 12:25:13.823180,UPI,Failed,158999.56
612,612,2026-05-20 06:23:26.894593,Debit Card,Success,86694.53
613,613,2025-06-12 20:24:15.576900,Debit Card,Failed,230203.5
614,614,2026-03-22 06:05:38.320126,UPI,Success,392734.63
615,615,2026-04-12 09:34:40.116754,Credit Card,Success,54483.18
616,616,2026-06-14 20:59:55.496269,UPI,Success,212346.31000000003
617,617,2025-09-20 19:34:39.948796,Net Banking,Success,69939.41999999998
618,618,2025-12-02 11:04:26.993925,UPI,Success,22773.84
619,619,2026-04-01 15:32:19.001567,Debit Card,Success,223970.32
620,620,2026-03-29 20:24:52.691598,Net Banking,Success,212831.21999999997
621,621,2025-12-20 09:07:32.048706,COD,Success,97620.45
622,622,2026-04-27 22:35:42.255797,UPI,Success,205477.77000000002
623,623,2026-03-05 18:34:02.995885,Credit Card,Success,183820.08000000002
624,624,2024-09-22 17:00:14.652838,Net Banking,Success,95086.02
625,625,2025-04-30 13:11:18.673290,UPI,Success,232323.59000000003
626,626,2024-10-13 23:02:52.926132,COD,Success,142320.12
627,627,2024-06-29 12:22:05.130015,COD,Success,48196.35
628,628,2025-11-04 10:16:11.551583,Credit Card,Success,152565.54
629,629,2026-01-23 13:22:23.800328,Net Banking,Success,143846.52
630,630,2026-06-16 19:22:14.421856,UPI,Success,274440.32
631,631,2026-06-13 12:11:08.909064,Credit Card,Success,246909.72
632,632,2026-02-13 01:05:16.092784,Debit Card,Success,316085.31
633,633,2026-06-24 22:56:03.816064,Net Banking,Success,185179.86
634,634,2026-06-04 17:47:57.268069,Debit Card,Success,25952.550000000003
635,635,2025-10-13 19:17:55.872864,UPI,Success,124290.34000000001
636,636,2024-03-03 17:59:27.688859,Credit Card,Success,183568.3
637,637,2025-07-04 14:38:36.110276,COD,Pending,239275.35000000003
638,638,2026-03-07 16:39:47.484052,COD,Success,236642.37999999998
639,639,2026-03-15 11:36:47.028353,UPI,Success,130936.26000000001
640,640,2026-06-23 08:45:37.791293,Net Banking,Failed,22028.22
641,641,2026-06-17 14:57:10.704149,Credit Card,Success,42575.61
642,642,2026-02-13 18:02:14.675673,COD,Success,77363.33
643,643,2024-03-01 04:57:45.890934,Debit Card,Success,265842.44000000006
644,644,2026-01-17 16:40:40.062624,UPI,Success,189648.89
645,645,2024-07-05 15:06:49.189736,Net Banking,Success,89049.1
646,646,2026-04-10 05:38:43.483355,Debit Card,Success,85331.07
647,647,2026-01-29 05:50:02.773053,UPI,Success,186584.33000000002
648,648,2026-02-12 21:38:36.234020,Credit Card,Success,4678.79
649,649,2026-02-28 12:27:38.322519,Debit Card,Success,99593.56
650,650,2025-09-03 19:42:15.263469,Net Banking,Success,19423.03
651,651,2025-09-01 10:06:52.973783,UPI,Success,412691.8999999999
652,652,2024-07-16 00:52:08.020669,COD,Success,238987.6
653,653,2025-08-23 18:36:38.647192,COD,Success,146755.28
654,654,2025-11-07 00:22:30.726115,Credit Card,Success,169983.36000000002
655,655,2025-12-24 16:06:47.127138,COD,Success,295307.3
656,656,2025-05-26 05:30:33.448286,Credit Card,Success,130635.75
657,657,2026-06-18 03:53:57.852957,Credit Card,Success,110908.71
658,658,2025-11-05 11:26:31.989189,Net Banking,Pending,201636.98
659,659,2024-03-02 10:19:13.372029,COD,Success,8938.380000000001
660,660,2026-06-21 07:40:57.379097,Credit Card,Success,29347.33
661,661,2025-07-19 14:56:37.165784,Debit Card,Success,290217.1
662,662,2024-11-14 18:05:39.137332,Debit Card,Success,90604.19
663,663,2026-02-21 20:45:23.990570,Net Banking,Success,116626.22
664,664,2025-12-25 11:11:34.952381,UPI,Pending,12963.3
665,665,2026-04-07 09:59:59.851478,Debit Card,Success,38395.56
666,666,2026-04-28 22:44:24.541759,Credit Card,Success,44282.36
667,667,2026-06-15 19:48:35.330423,Credit Card,Success,202870.50999999998
668,668,2024-09-29 11:43:51.926335,COD,Success,127604.73
669,669,2026-06-26 23:19:13.891061,Credit Card,Success,116782.5
670,670,2026-01-07 07:15:01.690443,COD,Success,134678.21000000002
671,671,2026-04-25 23:14:46.592936,COD,Success,66368.23
672,672,2025-11-14 17:54:09.182223,Debit Card,Success,160041.11
673,673,2025-12-19 08:23:26.657214,UPI,Success,1482.96
674,674,2026-05-22 10:01:46.115131,Debit Card,Success,72485.84
675,675,2025-11-21 19:12:35.731665,Credit Card,Success,273969.27
676,676,2025-02-03 01:24:57.097433,COD,Success,46948.240000000005
677,677,2026-06-01 04:01:55.369874,COD,Success,47519.87
678,678,2025-10-17 18:00:47.868734,Debit Card,Success,74274.12
679,679,2025-07-19 11:22:34.270440,Credit Card,Success,181191.81
680,680,2026-04-16 19:42:20.276003,COD,Success,212462.13
681,681,2026-01-26 19:07:53.267920,Debit Card,Success,14786.61
682,682,2025-04-20 01:14:52.605002,UPI,Success,46178.15
683,683,2026-05-29 23:18:21.504809,Net Banking,Success,152855.61000000002
684,684,2026-06-01 11:09:25.320145,Net Banking,Success,359276.74
685,685,2025-01-20 14:35:40.495437,Credit Card,Success,121668.1
686,686,2026-02-06 00:28:07.041298,COD,Success,284584.1
687,687,2025-07-03 17:16:51.682760,COD,Success,147037.13999999998
688,688,2026-02-03 03:24:50.576171,UPI,Success,9515.34
689,689,2026-04-30 02:33:45.213105,Credit Card,Success,60908.08
690,690,2025-03-13 21:39:22.240687,Debit Card,Success,298154.15
691,691,2026-06-23 11:50:47.416740,Debit Card,Success,303150.66000000003
692,692,2026-06-11 22:37:36.939805,UPI,Success,46340.700000000004
693,693,2026-06-04 04:41:32.341434,Net Banking,Success,38898.66
694,694,2025-10-14 10:54:28.020872,Debit Card,Success,131286.88999999998
695,695,2025-12-20 08:46:26.619942,COD,Success,73595.16
696,696,2026-03-07 07:15:26.566324,COD,Success,288955.69
697,697,2024-10-20 19:38:42.224959,UPI,Success,32336.64
698,698,2026-04-17 08:19:36.495011,COD,Success,318048.05000000005
699,699,2026-02-01 07:58:44.946228,Credit Card,Success,254600.91
700,700,2026-06-26 01:39:23.608882,UPI,Pending,126910.22
701,701,2025-12-27 07:47:04.563131,COD,Failed,8447.18
702,702,2026-02-02 20:52:26.605086,Net Banking,Pending,216017.15
703,703,2026-02-16 18:51:05.769360,Net Banking,Success,266085.12
704,704,2026-05-07 04:52:16.716272,COD,Success,115683.56
705,705,2026-04-04 03:11:59.212831,Debit Card,Success,315406.14
706,706,2024-09-01 22:50:28.364731,Net Banking,Success,79121.66
707,707,2026-03-19 11:17:24.289439,Credit Card,Success,125894.07
708,708,2025-12-09 09:17:41.182049,Debit Card,Success,196195.19999999998
709,709,2025-03-07 22:21:10.558049,UPI,Success,410912.02999999997
710,710,2026-06-05 02:55:03.886618,UPI,Success,147088.76
711,711,2026-06-04 23:21:08.714434,Net Banking,Success,397565.2
712,712,2025-05-27 02:26:24.415760,COD,Success,101352.42
